Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,
16095,7/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/14/2026 12:00:00 AM,5:04AM,,18:56:00,LBS    ,5286.000,5286.000,0.000,Plus Materials                                    ,,100.6040,100.6100,0.0000,,,0,0,
16101,7/13/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,7/14/2026 12:00:00 AM,5:05AM,8:13AM,03:08:00,LBS    ,750.000,8471.000,-7721.000,Plus Materials                                    ,,57.8300,57.8200,0.0000,,,1,8,
16102,7/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,7/15/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,6267.000,6267.000,0.000,Plus Materials                                    ,,127.0750,127.0800,0.0000,,,31,4,
16106,7/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/15/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,7690.000,7690.000,0.000,Plus Materials                                    ,,76.9000,76.9000,0.0000,,,30,0,
16108,7/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/15/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,1826.000,1826.000,0.000,Plus Materials                                    ,,-127.8200,-127.8200,0.0000,,,4,0,
16109,7/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,7/15/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,3916.000,3916.000,0.000,Plus Materials                                    ,,383.4399,383.4400,0.0000,,,11,0,
16110,7/14/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/15/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,6086.000,6086.000,0.000,Plus Materials                                    ,,60.8600,60.8600,0.0000,,,0,0,
16112,7/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,7/15/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,4249.000,4249.000,0.000,Plus Materials                                    ,,-424.9000,-424.9000,0.0000,,,1,0,
16116,7/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/15/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,1568.000,1568.000,0.000,Plus Materials                                    ,,51.5577,51.5600,0.0000,,,0,0,
16120,7/14/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,7/15/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,3359.000,3359.000,0.000,Plus Materials                                    ,,33.5900,33.5900,0.0000,,,0,0,
16122,7/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,7/15/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,6835.000,6835.000,0.000,Plus Materials                                    ,,341.7500,341.7500,0.0000,,,19,5,
16126,7/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/15/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,3470.000,3470.000,0.000,Plus Materials                                    ,,34.7000,34.7000,0.0000,,,0,0,
16128,7/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,7/15/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,2010.000,2010.000,0.000,Plus Materials                                    ,,20.1000,20.1000,0.0000,,,0,0,
16132,7/14/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,7/15/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,2850.000,4052.000,-1202.000,Plus Materials                                    ,,133.3900,275.8900,142.5000,,,17,2,
16137,7/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/16/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,6812.000,6812.000,0.000,Plus Materials                                    ,,204.3600,204.3600,0.0000,,,5,0,
16139,7/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/16/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,2259.000,2259.000,0.000,Plus Materials                                    ,,-158.1300,-158.1300,0.0000,,,0,0,
16140,7/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,7/16/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,1309.000,1309.000,0.000,Plus Materials                                    ,,32.4649,32.4700,0.0000,,,20,0,
16141,7/15/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/16/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,714.000,714.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16143,7/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,7/16/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,8978.000,8978.000,0.000,Plus Materials                                    ,,2114.9437,2114.9400,0.0000,,,0,0,
16147,7/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/16/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,4761.000,4761.000,0.000,Plus Materials                                    ,,65.8600,65.8600,0.0000,,,0,0,
16149,7/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,7/16/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,3418.000,3418.000,0.000,Plus Materials                                    ,,-115.3400,-115.3400,0.0000,,,3,0,
16151,7/15/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,7/16/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,1583.000,1583.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16153,7/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,7/16/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,8277.000,8277.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,7,
16157,7/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/16/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,4928.000,4928.000,0.000,Plus Materials                                    ,,264.8843,264.8800,0.0000,,,0,0,
16159,7/15/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,7/16/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,3676.000,3676.000,0.000,Plus Materials                                    ,,36.7600,36.7600,0.0000,,,36,0,
16163,7/15/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,7/16/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,4412.000,11741.000,-7329.000,Plus Materials                                    ,,157.3600,377.9700,220.6000,,,15,6,
16164,7/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,7/17/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,3278.000,3278.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,13,3,
16168,7/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/17/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,6071.000,6071.000,0.000,Plus Materials                                    ,,303.5500,303.5500,0.0000,,,0,0,
16170,7/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/17/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,3754.000,3754.000,0.000,Plus Materials                                    ,,-262.7800,-262.7800,0.0000,,,8,0,
16171,7/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,7/17/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,1236.000,1236.000,0.000,Plus Materials                                    ,,23.8463,23.8500,0.0000,,,0,0,
16172,7/16/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/17/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,8096.000,8096.000,0.000,Plus Materials                                    ,,80.9600,80.9600,0.0000,,,0,0,
16174,7/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,7/17/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,7169.000,7169.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,31,0,
16178,7/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/17/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,3210.000,3210.000,0.000,Plus Materials                                    ,,225.1313,225.1400,0.0000,,,0,0,
16180,7/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,7/17/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,8984.000,8984.000,0.000,Plus Materials                                    ,,351.4200,351.4300,0.0000,,,0,0,
16182,7/16/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,7/17/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,5959.000,5959.000,0.000,Plus Materials                                    ,,59.5900,59.5900,0.0000,,,0,0,
16184,7/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,7/17/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,7027.000,7027.000,0.000,Plus Materials                                    ,,41.8959,41.9000,0.0000,,,0,6,
16188,7/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/17/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,5196.000,5196.000,0.000,Plus Materials                                    ,,259.8000,259.8000,0.0000,,,0,0,
16190,7/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,7/17/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,5367.000,5367.000,0.000,Plus Materials                                    ,,53.1500,53.1500,0.0000,,,0,0,
16195,7/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,7/20/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,2563.000,2563.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,13,2,
16199,7/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/20/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,14585.000,14585.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16201,7/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/20/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,11633.000,11633.000,0.000,Plus Materials                                    ,,1744.9500,1744.9500,0.0000,,,14,0,
16202,7/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,7/20/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,1965.000,1965.000,0.000,Plus Materials                                    ,,56.0571,56.0500,0.0000,,,16,0,
16203,7/17/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/20/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,6575.000,6575.000,0.000,Plus Materials                                    ,,348.9795,348.9800,0.0000,,,10,0,
16205,7/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,7/20/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,7759.000,7759.000,0.000,Plus Materials                                    ,,21.5600,21.5600,0.0000,,,4,0,
16209,7/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/20/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,3356.000,3356.000,0.000,Plus Materials                                    ,,33.5600,33.5600,0.0000,,,12,0,
16211,7/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,7/20/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,8048.000,8048.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,6,0,
16215,7/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,7/20/2026 12:00:00 AM,5:58AM,,18:02:00,LBS    ,4995.000,4995.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,5,4,
16219,7/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/20/2026 12:00:00 AM,6:14AM,,17:46:00,LBS    ,5412.000,5412.000,0.000,Plus Materials                                    ,,811.8000,811.8000,0.0000,,,35,0,
16221,7/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,7/20/2026 12:00:00 AM,6:15AM,,17:45:00,LBS    ,6295.000,6295.000,0.000,Plus Materials                                    ,,944.2500,944.2500,0.0000,,,0,0,
16225,7/17/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,7/20/2026 12:00:00 AM,6:15AM,,17:45:00,LBS    ,4542.000,6990.000,-2448.000,Plus Materials                                    ,,170.6100,397.7200,227.1000,,,18,5,
16226,7/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,7/21/2026 12:00:00 AM,4:56AM,,19:04:00,LBS    ,3333.000,3333.000,0.000,Plus Materials                                    ,,8.3350,8.3400,0.0000,,,13,3,
16230,7/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/21/2026 12:00:00 AM,4:57AM,,19:03:00,LBS    ,10656.000,10656.000,0.000,Plus Materials                                    ,,1598.4000,1598.4000,0.0000,,,0,0,
16232,7/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/21/2026 12:00:00 AM,4:57AM,,19:03:00,LBS    ,8922.000,8922.000,0.000,Plus Materials                                    ,,89.2200,89.2200,0.0000,,,0,0,
16233,7/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,7/21/2026 12:00:00 AM,4:57AM,,19:03:00,LBS    ,1409.000,1409.000,0.000,Plus Materials                                    ,,63.1430,63.1400,0.0000,,,19,0,
16234,7/20/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/21/2026 12:00:00 AM,4:57AM,,19:03:00,LBS    ,2662.000,2662.000,0.000,Plus Materials                                    ,,266.2000,266.2000,0.0000,,,55,0,
16236,7/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,7/21/2026 12:00:00 AM,4:58AM,,19:02:00,LBS    ,3066.000,3066.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16240,7/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/21/2026 12:00:00 AM,4:58AM,,19:02:00,LBS    ,4636.000,4636.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,10,0,
16242,7/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,7/21/2026 12:00:00 AM,4:59AM,,19:01:00,LBS    ,9210.000,9210.000,0.000,Plus Materials                                    ,,816.2084,816.2000,0.0000,,,46,0,
16244,7/20/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,7/21/2026 12:00:00 AM,4:59AM,,19:01:00,LBS    ,5282.000,5282.000,0.000,Plus Materials                                    ,,263.2449,263.2300,0.0000,,,5,0,
16246,7/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,7/21/2026 12:00:00 AM,4:59AM,,19:01:00,LBS    ,9116.000,9116.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,52,8,
16250,7/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/21/2026 12:00:00 AM,5:00AM,,19:00:00,LBS    ,5556.000,5556.000,0.000,Plus Materials                                    ,,833.4000,833.4000,0.0000,,,0,0,
16252,7/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,7/21/2026 12:00:00 AM,5:00AM,,19:00:00,LBS    ,6420.000,6420.000,0.000,Plus Materials                                    ,,963.0000,963.0000,0.0000,,,0,0,
16256,7/20/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,7/21/2026 12:00:00 AM,5:01AM,,18:59:00,LBS    ,2145.000,1840.000,305.000,Plus Materials                                    ,,79.2900,186.5400,107.2500,,,9,1,
16257,7/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,7/22/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,5887.000,5887.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,13,5,
16261,7/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/22/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,9154.000,9154.000,0.000,Plus Materials                                    ,,1373.1000,1373.1000,0.0000,,,0,0,
16263,7/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/22/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,7650.000,7650.000,0.000,Plus Materials                                    ,,677.9576,677.9600,0.0000,,,0,0,
16264,7/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,7/22/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,1539.000,1539.000,0.000,Plus Materials                                    ,,46.2131,46.2300,0.0000,,,17,0,
16265,7/21/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/22/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,6960.000,6960.000,0.000,Plus Materials                                    ,,616.8073,616.8000,0.0000,,,0,0,
16267,7/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,7/22/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,1405.000,1405.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16271,7/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/22/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,5788.000,5788.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,21,0,
16273,7/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,7/22/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,11090.000,11090.000,0.000,Plus Materials                                    ,,673.5319,673.5200,0.0000,,,13,0,
16275,7/21/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,7/22/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,6828.000,6828.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,1,0,
16277,7/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,7/22/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,1044.000,1044.000,0.000,Plus Materials                                    ,,70.0150,70.0200,0.0000,,,0,1,
16281,7/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/22/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,6343.000,6343.000,0.000,Plus Materials                                    ,,634.3000,634.3000,0.0000,,,18,0,
16283,7/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,7/22/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,7066.000,7066.000,0.000,Plus Materials                                    ,,706.6000,706.6000,0.0000,,,0,0,
16288,7/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,7/23/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,4569.000,4569.000,0.000,Plus Materials                                    ,,75.5000,75.5000,0.0000,,,21,3,
16292,7/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/23/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,7489.000,7489.000,0.000,Plus Materials                                    ,,898.6800,898.6800,0.0000,,,200,0,
16294,7/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/23/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,9899.000,9899.000,0.000,Plus Materials                                    ,,811.9741,811.9700,0.0000,,,21,0,
16295,7/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,7/23/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,1539.000,1539.000,0.000,Plus Materials                                    ,,30.9100,30.9100,0.0000,,,18,0,
16296,7/22/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/23/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,6857.000,6857.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16298,7/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,7/23/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,7624.000,7624.000,0.000,Plus Materials                                    ,,142.6461,142.6500,0.0000,,,52,0,
16302,7/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,7/23/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,6094.000,6094.000,0.000,Plus Materials                                    ,,731.2800,731.2800,0.0000,,,8,0,
16304,7/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,7/23/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,9727.000,9727.000,0.000,Plus Materials                                    ,,491.7600,491.7500,0.0000,,,0,0,
16306,7/22/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,7/23/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,4676.000,4676.000,0.000,Plus Materials                                    ,,231.7457,231.7400,0.0000,,,3,0,
16308,7/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,7/23/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,7260.000,7260.000,0.000,Plus Materials                                    ,,795.7748,795.7800,0.0000,,,0,6,
16312,7/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,7/23/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,4532.000,4532.000,0.000,Plus Materials                                    ,,543.8400,543.8400,0.0000,,,0,0,
16314,7/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,7/23/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,6189.000,6189.000,0.000,Plus Materials                                    ,,742.6800,742.6800,0.0000,,,0,0,
16318,7/22/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,7/23/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,2013.000,2730.000,-717.000,Plus Materials                                    ,,76.3700,177.0200,100.6500,,,6,2,
16319,7/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,7/24/2026 12:00:00 AM,5:44AM,,18:16:00,LBS    ,7881.000,7881.000,0.000,Plus Materials                                    ,,788.1000,788.1000,0.0000,,,28,6,
16323,7/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,7/24/2026 12:00:00 AM,5:44AM,,18:16:00,LBS    ,8329.000,8329.000,0.000,Plus Materials                                    ,,45.1000,45.1100,0.0000,,,6,0,
16325,7/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,7/24/2026 12:00:00 AM,5:44AM,,18:16:00,LBS    ,9323.000,9323.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,13,0,
16326,7/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,7/24/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,791.000,791.000,0.000,Plus Materials                                    ,,49.6923,49.6900,0.0000,,,19,0,
16327,7/23/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,7/24/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,4473.000,4473.000,0.000,Plus Materials                                    ,,230.4398,230.4500,0.0000,,,2,0,
16329,7/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,7/24/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,7263.000,7263.000,0.000,Plus Materials                                    ,,1947.0109,1947.0200,0.0000,,,9,0,
